data,label,char_count,word_count,has_emoji,has_link,has_english,has_science,clean,clean_word_count
نیروی مقاومت هوا حرکت اجسام را کم می‌کند.,Scientific,41,8,False,False,False,False,نیروی مقاومت هوا حرکت اجسام را کم می‌کند.,8
جانوران خون‌گرم دمای ثابت بدن دارند.,Scientific,36,6,False,False,False,True,جانوران خون‌گرم دمای ثابت بدن دارند.,6
آب به دلیل پیوندهای هیدروژنی نقطه جوش بالایی دارد.,Scientific,50,9,False,False,False,False,آب به دلیل پیوندهای هیدروژنی نقطه جوش بالایی دارد.,9
طول موج فاصله بین دو قله موج است.,Scientific,33,8,False,False,False,False,طول موج فاصله بین دو قله موج است.,8
جانوران برای تولیدمثل به شرایط مناسب نیاز دارند.,Scientific,48,8,False,False,False,True,جانوران برای تولیدمثل به شرایط مناسب نیاز دارند.,8
برخی عناصر مانند هلیوم گاز نجیب هستند.,Scientific,38,7,False,False,False,False,برخی عناصر مانند هلیوم گاز نجیب هستند.,7
امواج لرزه‌ای از کانون زلزله منتشر می‌شوند.,Scientific,43,7,False,False,False,False,امواج لرزه‌ای از کانون زلزله منتشر می‌شوند.,7
نور با عبور از محیط‌های مختلف خم می‌شود.,Scientific,40,8,False,False,False,True,نور با عبور از محیط‌های مختلف خم می‌شود.,8
دستگاه گردش خون مواد زائد را حذف می‌کند.,Scientific,40,8,False,False,False,False,دستگاه گردش خون مواد زائد را حذف می‌کند.,8
انرژی حرارتی بر اثر حرکت مولکول‌ها ایجاد می‌شود.,Scientific,48,8,False,False,False,False,انرژی حرارتی بر اثر حرکت مولکول‌ها ایجاد می‌شود.,8
در فضا صدا منتشر نمی‌شود.,Scientific,25,5,False,False,False,False,در فضا صدا منتشر نمی‌شود.,5
ذرات ویروس تنها در سلول میزبان قادر به تکثیرند.,Scientific,47,9,False,False,False,False,ذرات ویروس تنها در سلول میزبان قادر به تکثیرند.,9
بارش برف بیشتر در مناطق سردسیر اتفاق می‌افتد.,Scientific,45,8,False,False,False,False,بارش برف بیشتر در مناطق سردسیر اتفاق می‌افتد.,8
رشد گیاهان به نور و آب کافی وابسته است.,Scientific,39,9,False,False,False,True,رشد گیاهان به نور و آب کافی وابسته است.,9
آهنربا دو قطب شمال و جنوب دارد.,Scientific,31,7,False,False,False,False,آهنربا دو قطب شمال و جنوب دارد.,7
گرد و غبار می‌تواند باعث کاهش دید شود.,Scientific,38,8,False,False,False,False,گرد و غبار می‌تواند باعث کاهش دید شود.,8
قطب‌نما جهت میدان مغناطیسی زمین را نشان می‌دهد.,Scientific,47,8,False,False,False,False,قطب‌نما جهت میدان مغناطیسی زمین را نشان می‌دهد.,8
سدها جریان آب را کنترل و ذخیره می‌کنند.,Scientific,39,8,False,False,False,False,سدها جریان آب را کنترل و ذخیره می‌کنند.,8
دستگاه تنفس اکسیژن را وارد بدن و دی‌اکسیدکربن را خارج می‌کند.,Scientific,61,11,False,False,False,False,دستگاه تنفس اکسیژن را وارد بدن و دی‌اکسیدکربن را خارج می‌کند.,11
باله‌های ماهی به حرکت و تعادل آن کمک می‌کنند.,Scientific,45,9,False,False,False,False,باله‌های ماهی به حرکت و تعادل آن کمک می‌کنند.,9
سنگ‌های دگرگونی تحت فشار و حرارت تغییر شکل می‌دهند.,Scientific,51,9,False,False,False,True,سنگ‌های دگرگونی تحت فشار و حرارت تغییر شکل می‌دهند.,9
هیدروژن سبک‌ترین عنصر جدول تناوبی است.,Scientific,38,6,False,False,False,False,هیدروژن سبک‌ترین عنصر جدول تناوبی است.,6
بخار شدن آب نوعی تغییر فیزیکی است.,Scientific,34,7,False,False,False,False,بخار شدن آب نوعی تغییر فیزیکی است.,7
انرژی الکتریکی در باتری‌ها ذخیره می‌شود.,Scientific,40,6,False,False,False,False,انرژی الکتریکی در باتری‌ها ذخیره می‌شود.,6
دمای بدن توسط هیپوتالاموس تنظیم می‌شود.,Scientific,39,6,False,False,False,True,دمای بدن توسط هیپوتالاموس تنظیم می‌شود.,6
فشار با تقسیم نیرو بر سطح محاسبه می‌شود.,Scientific,40,8,False,False,False,True,فشار با تقسیم نیرو بر سطح محاسبه می‌شود.,8
نیروی گرانش باعث سقوط اجسام می‌شود.,Scientific,35,6,False,False,False,True,نیروی گرانش باعث سقوط اجسام می‌شود.,6
اکسیژن برای فرایند تنفس ضروری است.,Scientific,34,6,False,False,False,False,اکسیژن برای فرایند تنفس ضروری است.,6
اقیانوس‌ها نقش مهمی در تنظیم دمای زمین دارند.,Scientific,45,8,False,False,False,True,اقیانوس‌ها نقش مهمی در تنظیم دمای زمین دارند.,8
برخی سنگ‌ها دارای فسیل‌های قابل مشاهده هستند.,Scientific,45,7,False,False,False,False,برخی سنگ‌ها دارای فسیل‌های قابل مشاهده هستند.,7
بار الکتریکی می‌تواند مثبت یا منفی باشد.,Scientific,40,7,False,False,False,False,بار الکتریکی می‌تواند مثبت یا منفی باشد.,7
دستگاه ایمنی بدن از ورود عوامل بیماری‌زا جلوگیری می‌کند.,Scientific,56,9,False,False,False,False,دستگاه ایمنی بدن از ورود عوامل بیماری‌زا جلوگیری می‌کند.,9
سرعت تبخیر با افزایش جریان هوا بیشتر می‌شود.,Scientific,44,8,False,False,False,False,سرعت تبخیر با افزایش جریان هوا بیشتر می‌شود.,8
سطح صاف اصطکاک کمتری ایجاد می‌کند.,Scientific,34,6,False,False,False,False,سطح صاف اصطکاک کمتری ایجاد می‌کند.,6
مولکول‌ها از تجمع اتم‌ها ساخته شده‌اند.,Scientific,39,6,False,False,False,False,مولکول‌ها از تجمع اتم‌ها ساخته شده‌اند.,6
زمین به دور خورشید در مدت یک سال می‌چرخد.,Scientific,41,9,False,False,False,False,زمین به دور خورشید در مدت یک سال می‌چرخد.,9
بازتاب نور باعث دیده شدن اجسام می‌شود.,Scientific,38,7,False,False,False,True,بازتاب نور باعث دیده شدن اجسام می‌شود.,7
جانوران برای بقا نیاز به زیستگاه مناسب دارند.,Scientific,45,8,False,False,False,True,جانوران برای بقا نیاز به زیستگاه مناسب دارند.,8
انرژی مکانیکی مجموع انرژی پتانسیل و جنبشی است.,Scientific,46,8,False,False,False,False,انرژی مکانیکی مجموع انرژی پتانسیل و جنبشی است.,8
شوری آب دریا به دلیل وجود نمک‌های محلول است.,Scientific,44,9,False,False,False,False,شوری آب دریا به دلیل وجود نمک‌های محلول است.,9
امواج آب انرژی را بدون انتقال ماده جابه‌جا می‌کنند.,Scientific,51,9,False,False,False,False,امواج آب انرژی را بدون انتقال ماده جابه‌جا می‌کنند.,9
آلودگی هوا می‌تواند باعث بیماری‌های تنفسی شود.,Scientific,46,7,False,False,False,False,آلودگی هوا می‌تواند باعث بیماری‌های تنفسی شود.,7
ویروس‌ها ساختار ساده‌تری نسبت به باکتری‌ها دارند.,Scientific,49,7,False,False,False,False,ویروس‌ها ساختار ساده‌تری نسبت به باکتری‌ها دارند.,7
نیروی کشسانی در فنر هنگام فشرده شدن ایجاد می‌شود.,Scientific,49,9,False,False,False,False,نیروی کشسانی در فنر هنگام فشرده شدن ایجاد می‌شود.,9
گیاهان برای جذب نور برگ‌های پهن دارند.,Scientific,38,7,False,False,False,True,گیاهان برای جذب نور برگ‌های پهن دارند.,7
حرکت انتقالی زمین مسیر گردش آن به دور خورشید است.,Scientific,49,10,False,False,False,False,حرکت انتقالی زمین مسیر گردش آن به دور خورشید است.,10
زنبورها برای یافتن مسیر از الگوهای خورشید استفاده می‌کنند.,Scientific,58,9,False,False,False,False,زنبورها برای یافتن مسیر از الگوهای خورشید استفاده می‌کنند.,9
آتش‌سوزی جنگل‌ها می‌تواند تنوع زیستی را کاهش دهد.,Scientific,49,8,False,False,False,False,آتش‌سوزی جنگل‌ها می‌تواند تنوع زیستی را کاهش دهد.,8
